Dog breed,lifetime_cost,intellingence_ranking,longevity,weight_kg,shoulder_height_cm,obey_first_command_%_of_time,Renta media/pers (€),Áreas caninas (m²),n_genetic_diseases,tricks_yes,size_category_enc,intelligence_category_enc,house_type_enc,owners_physical_activity_enc
Cocker Spaniel,23498.79600084661,77.09615979992003,12.243255008410625,10.938095398082048,37.012573361796605,70,24659.0,2606.0,2,0.0,0.0,4.0,0.0,3.0
Cocker Spaniel,22687.920736995406,77.9367647216886,12.287464176244995,10.27396837464791,38.39212776236,70,25275.0,826.0,2,0.0,0.0,4.0,3.0,2.0
Cocker Spaniel,25271.034752267635,75.48481637101207,13.499037866007995,10.523851688452714,38.58110542162433,95,24659.0,2606.0,0,1.0,1.0,4.0,0.0,0.0
Cocker Spaniel,24584.5833075036,84.82168839756518,12.204767558773057,11.6114088100608,35.62527769825043,85,20671.0,1852.0,2,0.0,0.0,4.0,0.0,3.0
Cocker Spaniel,24800.49176591292,81.93606219022998,12.367746089781413,11.24440560942987,37.82440465776319,85,20671.0,1852.0,0,0.0,0.0,2.0,0.0,1.0
Cocker Spaniel,25317.366139502472,76.63464591666505,12.82913570386144,10.364403334593256,37.515348654885,95,25956.0,623.0,0,0.0,0.0,4.0,3.0,0.0
Cocker Spaniel,24178.31151443948,84.55157387424521,12.309899445402303,11.71061083402311,36.53786706216938,85,20103.0,1764.0,2,0.0,0.0,4.0,0.0,0.0
Cocker Spaniel,23695.865866663295,78.92994454083475,12.425621019252498,11.015871620618215,37.33518939794445,70,25275.0,826.0,2,0.0,0.0,4.0,3.0,0.0
Cocker Spaniel,24333.840714698632,80.27061302096091,12.883904302480426,11.669487654487298,40.40115516636246,30,19199.0,326.0,2,0.0,0.0,4.0,2.0,3.0
Cocker Spaniel,24735.30097392776,80.37551644724722,11.903256078942697,10.450659859735303,37.621107358656246,85,20103.0,1764.0,0,1.0,0.0,4.0,0.0,1.0
Cocker Spaniel,24824.736933103075,83.5575911893894,12.364423556749712,11.394963683959086,34.924438547513624,30,25275.0,826.0,0,0.0,0.0,1.0,3.0,0.0
Cocker Spaniel,24971.546264552042,72.07741314711434,12.97107023263495,10.128631775004155,36.9577846497445,85,28233.0,165.0,2,0.0,0.0,4.0,0.0,2.0
Cocker Spaniel,23986.978712462922,84.31051194054582,12.333182893577362,10.14501344053879,36.51212459472897,95,25956.0,623.0,2,0.0,0.0,4.0,3.0,0.0
Cocker Spaniel,24250.544490372693,80.19181216994444,12.706519744367403,11.080404173878993,34.47798231466679,85,25956.0,623.0,2,0.0,0.0,4.0,0.0,2.0
Cocker Spaniel,24975.33806992591,82.70223526220649,12.126976997701004,10.804216322750444,36.91141929175465,85,25956.0,623.0,2,0.0,0.0,4.0,3.0,0.0
Cocker Spaniel,24161.58538541267,79.47614479999733,12.923526604187066,10.401747666936672,40.565093924258015,50,24659.0,2606.0,0,0.0,0.0,4.0,1.0,0.0
Cocker Spaniel,25245.18951540251,77.69357571477504,13.004874904953075,10.10130010219805,35.76554549606648,30,20671.0,1852.0,2,0.0,0.0,4.0,1.0,1.0
Cocker Spaniel,23671.709551368665,81.54153002211645,12.542524443613184,11.088000664710288,35.81946763497972,85,25275.0,826.0,2,1.0,0.0,4.0,2.0,2.0
Cocker Spaniel,24354.16378802151,84.05435411770323,12.397949466705787,11.120344466434323,33.540396216258046,85,20103.0,1764.0,2,0.0,0.0,4.0,0.0,0.0
Cocker Spaniel,24635.420528506882,76.19529624130455,12.740854794472382,11.250684653893323,35.23167139100424,30,25275.0,826.0,2,1.0,0.0,4.0,0.0,3.0
Cocker Spaniel,24902.2977450467,76.92550815185456,12.480096095322171,10.971227629085169,37.24072682275068,70,20671.0,1852.0,2,0.0,0.0,4.0,3.0,1.0
Cocker Spaniel,23709.27833407117,74.71035607436554,12.477969611211694,11.553573938541744,35.131389844706746,30,19199.0,326.0,2,0.0,0.0,4.0,2.0,0.0
Cocker Spaniel,23999.510012621537,79.96111670935382,12.19141590280888,11.20272408763131,36.88797487135903,85,25956.0,623.0,2,0.0,0.0,4.0,0.0,0.0
Cocker Spaniel,24469.3673912974,79.78826746470942,12.522365524742067,10.654350352925547,38.34847603512836,85,28233.0,165.0,2,0.0,0.0,4.0,2.0,0.0
Cocker Spaniel,23944.75202810134,81.53323555759155,12.580900802734392,11.307787921194674,37.10268184123564,30,24659.0,2606.0,2,0.0,0.0,4.0,0.0,0.0
Cocker Spaniel,24823.146465820082,81.01242214935196,11.999679444481131,11.690472927257472,36.91478636563024,50,20671.0,1852.0,2,1.0,0.0,4.0,0.0,3.0
Cocker Spaniel,23573.67230034444,82.43663212877922,12.719158111089238,10.878599348691058,36.2644878418332,85,24659.0,2606.0,2,0.0,0.0,1.0,0.0,1.0
Cocker Spaniel,24576.96990593004,73.57604597044082,12.83096691136532,11.299927034306476,36.41133073711004,70,20671.0,1852.0,2,0.0,0.0,5.0,3.0,1.0
Cocker Spaniel,23812.96244522736,78.00143975132906,12.685284980993504,11.812712201419004,38.52868635586687,85,25275.0,826.0,2,0.0,1.0,4.0,2.0,2.0
Cocker Spaniel,25074.014262529177,77.16980121215938,12.963725362855302,10.670958247518374,39.26224467307091,85,20671.0,1852.0,2,1.0,0.0,4.0,1.0,1.0
Cocker Spaniel,25710.5492084956,80.23897272848266,12.288079961928188,11.544032812572553,37.74120765552798,85,24659.0,2606.0,0,0.0,0.0,4.0,0.0,0.0
Cocker Spaniel,23880.96327166535,82.61079743684755,12.498452507299048,11.609041755727482,36.810512746248776,95,20671.0,1852.0,2,0.0,0.0,1.0,0.0,0.0
Cocker Spaniel,25594.74536477523,81.79622234612829,11.938760846326508,10.462265101490516,39.75538271726192,85,20103.0,1764.0,2,0.0,0.0,5.0,3.0,0.0
Shetland Sheepdog,20342.832123841057,92.67691192040664,12.434257260992696,9.6913240947444,36.85115272183918,50,16890.0,614.0,4,0.0,0.0,4.0,0.0,0.0
Shetland Sheepdog,21196.397312361063,96.37721244135751,12.848528901479764,9.820829790668938,37.89758216696354,30,16890.0,614.0,4,0.0,0.0,5.0,1.0,3.0
Shetland Sheepdog,21546.16798106748,100.0,12.285124053352376,10.223565069117832,36.86431618809474,30,25275.0,826.0,0,0.0,0.0,5.0,1.0,3.0
Shetland Sheepdog,19711.495479979356,95.64226388100708,12.922410762396217,10.46425002527982,34.46670428985936,85,20103.0,1764.0,4,0.0,0.0,5.0,0.0,0.0
Shetland Sheepdog,21716.77829120882,92.86449294695952,12.51073764707977,9.43978606928955,38.86839197174227,95,17026.0,1246.0,4,0.0,2.0,5.0,0.0,2.0
Shetland Sheepdog,21157.863485417485,94.10750065686098,13.166489341211095,10.101044156252788,38.20039906347365,85,20103.0,1764.0,0,0.0,0.0,5.0,0.0,0.0
Shetland Sheepdog,22404.583004545082,100.0,12.612202956922175,10.336690790450874,37.00695534608746,50,20103.0,1764.0,4,0.0,0.0,5.0,0.0,1.0
Shetland Sheepdog,20012.770245471125,93.746443563977,12.675970952222814,9.49775275391866,36.51004629088106,95,17026.0,1246.0,4,0.0,0.0,5.0,0.0,0.0
Shetland Sheepdog,20413.27716882576,90.79711470887224,11.820539242858402,10.16540395047107,39.10041557098409,95,19199.0,326.0,4,1.0,0.0,5.0,0.0,1.0
Shetland Sheepdog,22159.95734828249,96.32690456602676,11.933268028899374,10.30393474043468,32.62595572183773,95,17026.0,1246.0,4,0.0,0.0,5.0,1.0,2.0
Shetland Sheepdog,20630.66640101773,94.97715224281706,12.46706756501962,10.201422179985125,36.92457385245649,70,15115.0,609.0,4,0.0,0.0,5.0,0.0,3.0
Shetland Sheepdog,21870.048641955786,95.5590791125947,12.696541243302583,10.238472835108368,36.67987826795009,50,25275.0,826.0,4,1.0,0.0,5.0,1.0,0.0
Shetland Sheepdog,20345.974005122152,91.35554736696102,13.352210754009182,10.925688493770345,38.687276400896174,50,20671.0,1852.0,4,0.0,0.0,3.0,1.0,0.0
Shetland Sheepdog,20427.047836518035,90.03052751536461,12.83602614328374,10.800435948927454,36.09078111678134,85,16890.0,614.0,0,0.0,0.0,5.0,1.0,3.0
Shetland Sheepdog,20692.961025171957,92.54379431938686,12.56857669005088,11.381032631060522,38.470252285294414,30,20671.0,1852.0,0,0.0,0.0,5.0,0.0,0.0
Shetland Sheepdog,21216.099224133537,93.56615631779754,12.284070645909516,9.547917193237357,36.414602375963256,70,25275.0,826.0,0,0.0,0.0,5.0,0.0,1.0
Shetland Sheepdog,20684.520510197515,96.85393244707096,13.020016597551525,10.499653222481868,36.9149506132772,95,16890.0,614.0,0,0.0,0.0,5.0,3.0,0.0
Shetland Sheepdog,20170.341032482625,92.51837055874032,12.462752259139656,10.095487233663937,31.902941704651703,30,16890.0,614.0,0,1.0,0.0,5.0,1.0,3.0
Shetland Sheepdog,21169.546780020508,88.93368038218941,12.909358248874922,9.694523830718747,37.06608744223317,70,20671.0,1852.0,4,0.0,0.0,5.0,0.0,1.0
Shetland Sheepdog,21412.29512471044,95.42622526056616,13.098197348593889,10.333766326726716,35.38137504845221,50,16890.0,614.0,0,0.0,0.0,2.0,0.0,0.0
Shetland Sheepdog,20985.410119641227,92.9366868818152,11.88562634884531,10.278880700930513,37.42269995790997,95,17026.0,1246.0,4,0.0,0.0,5.0,2.0,3.0
Shetland Sheepdog,21038.562122699313,93.97627757695106,12.318931199575744,9.93482076412355,38.31265778853191,85,17026.0,1246.0,4,0.0,0.0,5.0,0.0,1.0
Shetland Sheepdog,20166.678105222327,88.78799350214435,12.22910412927038,8.935548341529405,35.884333833516266,70,15115.0,609.0,4,0.0,0.0,5.0,0.0,3.0
Shetland Sheepdog,20768.08649042974,92.21167362019648,12.803182666235132,9.880094168030682,37.87385262505944,85,20103.0,1764.0,4,0.0,0.0,5.0,1.0,1.0
Shetland Sheepdog,21120.638258634448,91.0779999921628,13.017342527118318,9.808243198834608,39.03546524156061,95,17026.0,1246.0,0,0.0,0.0,5.0,0.0,0.0
Shetland Sheepdog,20606.440945494003,92.57529968944932,12.766548521107028,10.705844459457191,35.378800935948625,50,20671.0,1852.0,4,0.0,0.0,5.0,3.0,0.0
Shetland Sheepdog,22248.721984811396,94.19165436264666,11.838862385301235,9.27775571678202,39.02976562020279,70,20103.0,1764.0,4,1.0,0.0,5.0,0.0,1.0
Shetland Sheepdog,22217.771153865735,95.01065541846164,11.78570849770779,10.316798426118138,38.18554179550601,85,25275.0,826.0,4,0.0,0.0,5.0,1.0,1.0
Shetland Sheepdog,20392.842054073568,96.30432430969245,12.599872499089386,9.85370525373185,38.70556101217718,30,17026.0,1246.0,0,0.0,0.0,5.0,2.0,0.0
Shetland Sheepdog,21505.71214056163,90.99081320917227,12.450454637723125,11.2853009081821,37.37779982798584,95,20103.0,1764.0,4,0.0,0.0,5.0,3.0,3.0
Shetland Sheepdog,20845.021845775682,96.101895200642,12.56899633357239,10.190906820760135,36.966462018669816,95,16890.0,614.0,4,0.0,0.0,5.0,1.0,0.0
Shetland Sheepdog,21651.155331398848,96.8197361686333,12.787207213580064,9.824091255819944,38.7570407615703,95,16890.0,614.0,0,0.0,0.0,5.0,0.0,1.0
Shetland Sheepdog,21236.753275897066,99.63488467447212,13.008198437440276,10.129947573768073,37.82710758474154,95,25275.0,826.0,4,0.0,0.0,5.0,0.0,1.0
Shetland Sheepdog,21314.74234524012,93.19119530394002,12.357433228620572,10.592115355518445,36.45547511205574,95,17026.0,1246.0,4,0.0,0.0,5.0,2.0,2.0
Shetland Sheepdog,20570.88947694544,95.144438884492,12.028664073844714,9.887174563649786,36.24391620805556,95,15115.0,609.0,0,0.0,0.0,5.0,1.0,1.0
Shetland Sheepdog,21759.891828510423,96.38615356600728,12.635427274315454,9.899702405666416,37.59214611009469,95,20671.0,1852.0,4,0.0,0.0,5.0,0.0,3.0
Shetland Sheepdog,22839.695746088768,98.16211147420756,12.231916713446696,9.78910123683882,41.1962868167144,95,25275.0,826.0,4,0.0,0.0,5.0,3.0,1.0
Shetland Sheepdog,21425.75214301139,90.59215438955704,13.198147595952184,10.472732990028206,38.085399453308405,95,25275.0,826.0,4,0.0,0.0,5.0,0.0,0.0
Shetland Sheepdog,21867.31603338893,91.24686262946564,12.58861715879624,10.188738768552817,31.10510425551309,85,17026.0,1246.0,4,1.0,0.0,1.0,2.0,0.0
Shetland Sheepdog,21630.58499472277,90.80132140593996,13.085036521780635,10.08237925493608,40.80965584809368,95,25275.0,826.0,0,0.0,0.0,5.0,1.0,2.0
Shetland Sheepdog,21310.3397637077,96.8973322649291,11.819138530874485,9.93711962866238,37.2701650792581,85,25275.0,826.0,0,0.0,0.0,5.0,3.0,2.0
Shetland Sheepdog,20319.78789512774,94.14222645405502,12.823483368058763,9.858615272596351,39.88987470464265,70,15115.0,609.0,4,0.0,0.0,5.0,0.0,0.0
Shetland Sheepdog,21001.440569010487,93.40792505301232,12.700802190822984,9.545721759443776,31.725364439769468,95,19199.0,326.0,4,0.0,0.0,5.0,0.0,1.0
Shetland Sheepdog,21547.27938616621,97.719599343553,12.925137262035546,10.206412636254196,36.97681720638619,95,25275.0,826.0,4,0.0,0.0,5.0,3.0,0.0
Shetland Sheepdog,21020.657412251556,90.35340232795176,12.620359768954884,10.380579506261531,36.14898575278608,30,15115.0,609.0,4,0.0,0.0,5.0,0.0,0.0
Shetland Sheepdog,20986.873694565555,91.9229713537359,12.459916121783696,10.207385932965227,37.22077026361686,50,20103.0,1764.0,4,0.0,0.0,5.0,1.0,0.0
Shetland Sheepdog,21196.068287004306,93.7113084056285,12.566251375098496,9.855392631239653,36.80347349248562,95,19199.0,326.0,0,0.0,0.0,5.0,0.0,1.0
Shetland Sheepdog,20906.422990738683,97.37165578020644,12.07797068191238,9.113919158079408,38.69982756986524,95,20671.0,1852.0,0,0.0,0.0,4.0,0.0,3.0
Shetland Sheepdog,20416.30666051955,98.0551338406302,12.22983234409943,10.414392172802534,33.5064870392132,85,16890.0,614.0,4,0.0,0.0,5.0,0.0,0.0
Shetland Sheepdog,20621.28746148333,95.78976478551608,12.774469903189498,9.217504014128751,36.75401097007892,85,15115.0,609.0,4,0.0,0.0,4.0,0.0,0.0
Siberian Husky,22073.519729243788,44.4775063719686,12.294432372919562,21.24293518732697,55.77232575308398,95,25275.0,826.0,0,1.0,1.0,2.0,1.0,1.0
Siberian Husky,22021.910931264123,43.95563816341884,12.213297409262902,20.848083245904174,56.21595811894879,50,17026.0,1246.0,0,1.0,1.0,2.0,2.0,1.0
Siberian Husky,21992.37134652833,46.14830640774971,12.746350484016848,22.831353429936463,53.30549096313689,85,25275.0,826.0,0,1.0,1.0,1.0,0.0,1.0
Siberian Husky,23908.21838166994,44.73576831822698,13.18837702617216,20.05420090857193,55.86633880753924,50,19199.0,326.0,0,0.0,1.0,2.0,1.0,0.0
Siberian Husky,22351.661060255097,45.38387610095941,12.23322718160897,21.12995432661156,55.91361046791387,70,17026.0,1246.0,0,0.0,1.0,5.0,1.0,1.0
Siberian Husky,21196.72215621485,45.25606361153567,12.511136119167295,21.740332729888777,53.79923877052786,85,19199.0,326.0,0,0.0,1.0,2.0,1.0,1.0
Siberian Husky,22322.260203185,42.81770600953449,12.453154872587094,22.0583040533885,49.89310284447768,30,19199.0,326.0,0,0.0,1.0,2.0,2.0,1.0
Siberian Husky,21478.74090314411,43.48221336279283,12.488588770226777,21.16560276375609,52.255014537909744,30,24659.0,2606.0,0,1.0,1.0,3.0,3.0,1.0
Siberian Husky,22380.79773280198,46.40990596348665,13.002224037648944,22.064252852282813,54.15444167738495,85,17026.0,1246.0,0,1.0,1.0,2.0,3.0,1.0
Siberian Husky,21783.817216992287,45.922942969351645,12.741716926513348,23.84138769671909,57.5172641698312,50,19199.0,326.0,0,1.0,1.0,4.0,1.0,1.0
Siberian Husky,20711.635645161037,45.95516591403937,12.93612978404984,21.82484899104956,50.013834064300426,85,20103.0,1764.0,0,1.0,1.0,1.0,3.0,2.0
Siberian Husky,21623.107236877833,44.64364137069522,11.763773096769045,22.6117358488558,51.24095017627614,30,17026.0,1246.0,0,1.0,1.0,2.0,2.0,1.0
Siberian Husky,22994.520860144483,47.73572794692258,12.90909661584594,23.347283536905746,55.6058188872249,70,19199.0,326.0,0,0.0,2.0,2.0,0.0,1.0
Siberian Husky,22573.504469266278,46.63639303766237,12.596321140258432,22.46089892255977,52.64450522663558,30,19199.0,326.0,0,1.0,1.0,2.0,0.0,1.0
Siberian Husky,21173.210128744562,45.68578738125584,12.032584438961656,22.44174956530347,54.20071622718204,50,24659.0,2606.0,0,1.0,1.0,2.0,2.0,3.0
Siberian Husky,20709.420600277757,45.86411638090303,12.749184290604378,21.585164997636227,54.40709567999132,70,15667.0,2838.0,0,1.0,1.0,2.0,3.0,1.0
Siberian Husky,23386.789065492292,44.9243988526669,12.70708443492963,21.541159470615625,57.78366625905424,95,20103.0,1764.0,0,0.0,1.0,2.0,2.0,0.0
Siberian Husky,21750.24136030768,47.59390684703135,12.313304350983426,22.763754769871177,52.78669869140737,70,17026.0,1246.0,0,0.0,2.0,2.0,3.0,1.0
Siberian Husky,22513.41511054056,47.27902677972132,12.54914702824166,20.93428275255453,58.70570744521911,50,20103.0,1764.0,0,1.0,1.0,3.0,1.0,1.0
Siberian Husky,22913.308800918883,43.92360280249129,12.444860968949,22.933664560199887,54.39033841681393,70,25956.0,623.0,0,1.0,1.0,2.0,2.0,0.0
Siberian Husky,21337.70230334292,43.356070642115725,12.615516826198006,24.006088949134668,54.966188312618,50,24659.0,2606.0,0,0.0,1.0,4.0,1.0,1.0
Siberian Husky,21398.9681113666,43.631450204092864,12.13410383358783,21.94068798424974,60.58032154966363,85,19199.0,326.0,0,1.0,1.0,2.0,1.0,3.0
Siberian Husky,22515.70933200578,46.87918557904647,12.57464560140174,21.7862328544674,57.53353939094324,30,20671.0,1852.0,0,1.0,1.0,2.0,0.0,1.0
Siberian Husky,20756.663245835392,46.28815563040267,13.43915543914356,20.015837047973815,52.60163435260377,70,19199.0,326.0,0,1.0,1.0,4.0,1.0,1.0
Siberian Husky,22259.329228944578,45.5210276144054,12.381823997890947,22.14718184845152,54.16982123399608,50,24659.0,2606.0,0,0.0,1.0,2.0,1.0,3.0
Siberian Husky,22587.12502238633,44.47210763305352,12.453597383885466,20.680507913975315,54.22266831099304,50,20671.0,1852.0,0,0.0,1.0,2.0,0.0,1.0
Siberian Husky,20926.635024671956,45.37471457116448,13.318039325757182,22.515534573237176,52.90764500570077,70,17026.0,1246.0,0,0.0,1.0,2.0,2.0,3.0
Siberian Husky,21836.757378652,43.58603133384498,12.922253052687498,20.866912499763263,57.21094625983308,50,24659.0,2606.0,0,0.0,1.0,3.0,1.0,1.0
Siberian Husky,21599.034453991368,43.68241162017544,12.860951550874066,21.59696977821081,54.35669274544077,50,19199.0,326.0,0,1.0,1.0,2.0,3.0,3.0
Siberian Husky,23026.002467728023,42.70239847413753,12.357744116184136,22.1314083749092,56.9405847021475,30,20103.0,1764.0,0,0.0,1.0,2.0,1.0,3.0
Siberian Husky,22562.637241331442,45.22981686957831,12.22934654005389,20.75629397305899,53.86916818869479,50,17026.0,1246.0,0,0.0,1.0,2.0,1.0,2.0
Siberian Husky,22120.916303386202,45.20241574147441,12.752597988084055,22.308210894560283,56.474463956531615,30,25275.0,826.0,0,0.0,1.0,2.0,2.0,1.0
Siberian Husky,22287.445850571712,45.02018980361869,12.95589873793045,20.23646988301133,52.1087205738976,70,25275.0,826.0,0,1.0,1.0,3.0,1.0,1.0
Siberian Husky,22013.713711180586,44.03326267085502,12.253062099289115,22.865315631831383,57.34004462258434,30,24659.0,2606.0,0,1.0,1.0,2.0,0.0,1.0
Siberian Husky,21241.919298154706,44.02507637511838,12.303525403806388,21.552188399890245,51.072420718643926,30,19199.0,326.0,0,0.0,1.0,2.0,1.0,1.0
Siberian Husky,22229.706937150706,43.8333421445889,12.412218110477664,21.948571053276357,52.55027604966576,50,20103.0,1764.0,0,0.0,1.0,2.0,0.0,2.0
Siberian Husky,22236.6316483239,45.43889395948159,12.280699480335752,20.701604318836065,55.44120031079323,50,24659.0,2606.0,0,0.0,2.0,2.0,2.0,0.0
Siberian Husky,22157.959492326983,45.11053047247691,12.566287073812765,22.005116411420268,57.4176172843339,85,24659.0,2606.0,0,1.0,1.0,3.0,1.0,1.0
Siberian Husky,19738.88056221368,43.84643733258338,12.509197147854392,23.115417707103404,51.885184291289264,30,16890.0,614.0,0,0.0,1.0,2.0,1.0,2.0
Siberian Husky,21060.080112334355,45.0972309389452,12.167402849037927,23.54903443823943,57.22339141725602,30,19199.0,326.0,0,1.0,1.0,2.0,3.0,3.0
Siberian Husky,22251.82479444267,41.98209124455077,12.469816205097368,21.58632600230979,50.81318313511614,50,25275.0,826.0,0,0.0,1.0,2.0,3.0,1.0
Siberian Husky,20847.873772435316,44.49426991714476,12.924928685159752,21.263071163499152,56.80714187531778,30,19199.0,326.0,0,1.0,1.0,2.0,0.0,1.0
Siberian Husky,22182.978875388362,46.264958820960565,12.785720200212277,23.16449803418343,60.80047842407535,50,24659.0,2606.0,0,0.0,1.0,2.0,1.0,2.0
Siberian Husky,21892.23519668532,43.60347398341195,12.921531476825807,22.984347935774963,55.162936727467695,70,17026.0,1246.0,0,1.0,1.0,2.0,0.0,2.0
Siberian Husky,21579.8167275885,44.60418443635543,12.859113866893672,22.067180904482395,55.68478832081056,50,17026.0,1246.0,0,0.0,1.0,2.0,0.0,3.0
Siberian Husky,22002.798582288866,44.28881056673027,11.991280791550723,22.963883472630823,55.66428822912371,30,20103.0,1764.0,0,1.0,1.0,2.0,3.0,1.0
Siberian Husky,22097.79553032989,46.68487380877235,12.649004497016657,19.635935533865663,50.01064482657437,85,19199.0,326.0,0,1.0,1.0,5.0,1.0,1.0
Siberian Husky,22191.559081702104,42.63224330393007,13.010199184109927,22.292599395096783,53.006167276096775,50,24659.0,2606.0,0,1.0,2.0,0.0,2.0,2.0
Siberian Husky,21996.14702895036,45.10329709154717,12.8113834648229,20.37174346510254,53.04808529865642,95,17026.0,1246.0,0,1.0,1.0,2.0,3.0,2.0
Siberian Husky,22533.082625477044,47.59046530138905,12.381237738666174,22.709673822193515,49.764582509525816,50,20671.0,1852.0,0,1.0,1.0,2.0,3.0,1.0
Lhasa Apso,21200.71503820224,14.281674571785532,13.998949208224817,7.174568024347905,24.78012568515288,85,20103.0,1764.0,1,1.0,0.0,1.0,0.0,0.0
Lhasa Apso,22839.729840536576,14.424235469509116,13.56973396912183,6.849836391773065,27.176941458916357,30,20103.0,1764.0,1,1.0,0.0,1.0,0.0,0.0
Lhasa Apso,22116.419736172076,14.516485041657852,13.963813302257684,6.833327576883352,27.529981779363894,30,16890.0,614.0,0,1.0,0.0,1.0,2.0,0.0
Lhasa Apso,22099.43605107373,14.616576340071258,14.613221743423235,6.986666094406968,27.514023256137545,95,25275.0,826.0,1,1.0,0.0,1.0,2.0,1.0
Lhasa Apso,22009.63719439481,15.129767956033572,13.695607478473994,6.216167220455048,29.527920096879257,30,17026.0,1246.0,1,1.0,0.0,2.0,0.0,3.0
Lhasa Apso,21591.157550907927,15.483528381000836,13.15621005860404,7.009548183462712,24.71767921576809,30,19199.0,326.0,0,1.0,0.0,1.0,1.0,2.0
