,Dog breed,lifetime_cost,intellingence_ranking,longevity,size_category,weight_kg,shoulder_height_cm,intelligence_category,obey_first_command_%_of_time,genetic_diseases,house_type,owners_physical_activity,tricks,Distrito,Renta media/pers (€),Áreas caninas (m²)
135,English Cocker Spaniel,18.675721434097994,84.2086066842058,11.987589993826957,medium,15.357684468302857,37.74620008331516,Excellent,>85,none,Jardín Amplio,Muy frecuente,no,Arganzuela,20103.0,1764.0
136,English Cocker Spaniel,19.41596640963414,78.63731597267171,11.62439852157809,small,14.286019195027475,40.25083030580881,Excellent,>70,none,Apartamento mediano,Muy frecuente,yes,Centro,19199.0,326.0
137,English Cocker Spaniel,19.172210893580505,82.00773785744394,12.180192986603382,medium,13.63251108423915,40.126298113003,Excellent,>85,none,Finca,Frecuente,yes,Fuencarral-El Pardo,20671.0,1852.0
138,English Cocker Spaniel,19.284645486516457,81.84740343289693,11.156894169188789,medium,14.76750692086095,42.30629354556564,Excellent,>85,none,Apartamento mediano,Nada,no,San Blas-Canillejas,15115.0,609.0
139,English Cocker Spaniel,19.7194592192335,78.92668505442099,11.254794683131022,medium,13.8378333749028,37.8596986091478,Excellent,>70,none,Apartamento pequeño,Poco frecuente,no,Fuencarral-El Pardo,20671.0,1852.0
140,English Cocker Spaniel,18.61374242560371,81.84427445523377,12.289774964596715,medium,13.690790127129908,43.14213711945833,Excellent,>70,none,Apartamento mediano,Frecuente,no,Arganzuela,20103.0,1764.0
141,English Cocker Spaniel,18.75246696507949,81.57325926094897,11.557019197600528,medium,14.4243668109699,39.174126947553226,Excellent,>95,none,Apartamento pequeño,Frecuente,yes,Tetuán,17026.0,1246.0
142,English Cocker Spaniel,19.36822988509112,81.75183498447188,11.73937326667847,medium,13.767967880238617,40.42670558322382,Excellent,>85,none,Jardín Amplio,Frecuente,no,San Blas-Canillejas,15115.0,609.0
143,English Cocker Spaniel,19.670569070952556,80.99207894530267,11.991440363755657,medium,13.41150921362295,42.65644276661118,Lowest,>85,none,Apartamento mediano,Poco frecuente,no,Fuencarral-El Pardo,20671.0,1852.0
144,English Cocker Spaniel,18.965920089935896,77.10614703488423,11.390890842161769,medium,12.453467535249466,38.455873432929224,Excellent,>70,none,Jardín Amplio,Poco frecuente,no,Fuencarral-El Pardo,20671.0,1852.0
145,English Cocker Spaniel,18.572869926082735,85.09765598279644,11.333802595282958,medium,14.0453947673453,38.71788283332082,Excellent,>50,none,Finca,Poco frecuente,no,Ciudad Lineal,16890.0,614.0
146,English Cocker Spaniel,19.2749895477125,85.89825116445037,11.158878155301164,medium,13.411688942202774,41.060930617965234,Excellent,>85,none,Jardín Amplio,Poco frecuente,no,Ciudad Lineal,16890.0,614.0
147,English Cocker Spaniel,19.024883452540198,83.9042272063691,12.421902145056343,medium,12.891103580577136,42.92703594450723,Excellent,>85,none,Finca,Poco frecuente,no,Ciudad Lineal,16890.0,614.0
148,English Cocker Spaniel,19.107231293935786,84.66854442025709,11.374632908699406,medium,12.762265372362899,40.615535298893874,Fair,>85,none,Finca,Poco frecuente,no,Fuencarral-El Pardo,20671.0,1852.0
149,English Cocker Spaniel,18.70535562888779,81.25400076257796,12.0624705942945,medium,15.39338987360869,41.65539913330918,Above average,>70,none,Apartamento mediano,Frecuente,no,San Blas-Canillejas,15115.0,609.0
150,Cocker Spaniel,24.711069836242626,84.49261696763388,11.919291997274675,small,10.86576637126725,36.997915697836234,Excellent,>70,none,Apartamento mediano,Nada,yes,Arganzuela,20103.0,1764.0
151,Cocker Spaniel,25.045212202865805,79.4442002425598,12.145074916863544,small,10.932013443383669,34.707178745780794,Brightest,>70,"eye, skin problems",Finca,Poco frecuente,no,Chamberí,25275.0,826.0
152,Cocker Spaniel,24.885235522408696,78.0042064268799,12.583445538142325,small,11.103135959517237,39.06632242136499,Fair,>85,"eye, skin problems",Apartamento pequeño,Nada,yes,Fuencarral-El Pardo,20671.0,1852.0
153,Cocker Spaniel,23.456114103677372,75.11771611961473,12.377230290902615,small,10.902622228920649,37.79545820552535,Excellent,>85,"eye, skin problems",Apartamento mediano,Poco frecuente,no,Salamanca,25956.0,623.0
154,Cocker Spaniel,25.007397521030768,75.30777971721717,13.130306504382874,small,11.429960857001795,36.878759788921194,Excellent,>50,none,Apartamento pequeño,Nada,no,Moncloa-Aravaca,24659.0,2606.0
155,Cocker Spaniel,24.208892842245053,80.21216203700969,12.31565787581433,small,10.920819365736223,35.565844974110796,Excellent,<30,"eye, skin problems",Apartamento pequeño,Nada,no,Moncloa-Aravaca,24659.0,2606.0
156,Cocker Spaniel,24.113444772285657,76.53321547277382,12.836577199469795,small,11.4370237989075,36.12491526534826,Lowest,>95,"eye, skin problems",Finca,Nada,no,Fuencarral-El Pardo,20671.0,1852.0
157,Cocker Spaniel,25.95464922458191,81.43259917933337,12.55643382618398,small,11.74579183297868,37.033273662445815,Excellent,>85,"eye, skin problems",Apartamento mediano,Nada,yes,Moncloa-Aravaca,24659.0,2606.0
158,Cocker Spaniel,22.900996927180202,78.24087901752854,12.523634983402124,small,12.05078474703849,39.36933832193024,Excellent,>70,"eye, skin problems",Apartamento pequeño,Muy frecuente,no,Moncloa-Aravaca,24659.0,2606.0
159,Cocker Spaniel,23.032247422216017,79.52119916115024,12.81118884077331,small,11.571106565287561,34.849527118496866,Average,>85,"eye, skin problems",Apartamento mediano,Nada,yes,Fuencarral-El Pardo,20671.0,1852.0
160,Cocker Spaniel,24.043520505784187,78.59030582030267,12.458296227397824,small,10.977326423505495,36.3837112937907,Excellent,>85,none,Apartamento pequeño,Muy frecuente,no,Fuencarral-El Pardo,20671.0,1852.0
161,Cocker Spaniel,25.02791696353091,77.04178777852823,12.759743721168231,small,11.123396583964409,40.295388417231436,Excellent,>95,"eye, skin problems",Jardín Amplio,Muy frecuente,yes,Fuencarral-El Pardo,20671.0,1852.0
162,Cocker Spaniel,23.83162184336278,80.28847377159433,12.388472988956451,small,10.71737890269024,38.937709999981394,Brightest,>70,"eye, skin problems",Apartamento pequeño,Nada,no,Chamberí,25275.0,826.0
163,Cocker Spaniel,24.44755545023638,81.77054318100025,12.319699757862931,small,10.930961531189906,35.53606042756155,Brightest,>85,"eye, skin problems",Apartamento pequeño,Poco frecuente,no,Chamartín,28233.0,165.0
164,Cocker Spaniel,24.093824364231597,82.46073253620526,12.102880472909654,small,10.628484038518593,35.05952507348407,Above average,>50,"eye, skin problems",Apartamento pequeño,Poco frecuente,yes,Fuencarral-El Pardo,20671.0,1852.0
165,Cocker Spaniel,23.12467346835081,76.14080366909073,12.055165383045019,small,11.122865941136912,35.653835493877395,Excellent,>85,"eye, skin problems",Apartamento pequeño,Nada,no,Chamberí,25275.0,826.0
166,Cocker Spaniel,25.128642006043403,78.34025920932666,12.386638349298325,small,10.998265827319207,37.00047945741271,Excellent,>85,"eye, skin problems",Apartamento mediano,Frecuente,yes,Moncloa-Aravaca,24659.0,2606.0
167,Cocker Spaniel,23.49879600084661,77.09615979992003,12.243255008410625,small,10.938095398082048,37.012573361796605,Excellent,>70,"eye, skin problems",Apartamento pequeño,Muy frecuente,no,Moncloa-Aravaca,24659.0,2606.0
168,Cocker Spaniel,22.687920736995405,77.9367647216886,12.287464176244995,small,10.27396837464791,38.39212776236,Excellent,>70,"eye, skin problems",Finca,Frecuente,no,Chamberí,25275.0,826.0
169,Cocker Spaniel,25.271034752267635,75.48481637101207,13.499037866007995,medium,10.523851688452714,38.58110542162433,Excellent,>95,none,Apartamento pequeño,Nada,yes,Moncloa-Aravaca,24659.0,2606.0
170,Cocker Spaniel,24.5845833075036,84.82168839756518,12.204767558773055,small,11.6114088100608,35.62527769825043,Excellent,>85,"eye, skin problems",Apartamento pequeño,Muy frecuente,no,Fuencarral-El Pardo,20671.0,1852.0
171,Cocker Spaniel,24.80049176591292,81.93606219022998,12.367746089781411,small,11.24440560942987,37.82440465776319,Average,>85,none,Apartamento pequeño,Poco frecuente,no,Fuencarral-El Pardo,20671.0,1852.0
172,Cocker Spaniel,25.31736613950247,76.63464591666505,12.82913570386144,small,10.364403334593257,37.515348654885,Excellent,>95,none,Finca,Nada,no,Salamanca,25956.0,623.0
173,Cocker Spaniel,24.178311514439482,84.55157387424521,12.309899445402303,small,11.71061083402311,36.53786706216938,Excellent,>85,"eye, skin problems",Apartamento pequeño,Nada,no,Arganzuela,20103.0,1764.0
174,Cocker Spaniel,23.695865866663294,78.92994454083475,12.425621019252498,small,11.015871620618215,37.335189397944454,Excellent,>70,"eye, skin problems",Finca,Nada,no,Chamberí,25275.0,826.0
175,Cocker Spaniel,24.33384071469863,80.27061302096091,12.883904302480426,small,11.669487654487298,40.40115516636246,Excellent,>30,"eye, skin problems",Jardín Amplio,Muy frecuente,no,Centro,19199.0,326.0
176,Cocker Spaniel,24.73530097392776,80.37551644724722,11.903256078942695,small,10.450659859735305,37.621107358656246,Excellent,>85,none,Apartamento pequeño,Poco frecuente,yes,Arganzuela,20103.0,1764.0
177,Cocker Spaniel,24.824736933103075,83.5575911893894,12.364423556749712,small,11.394963683959086,34.924438547513624,Fair,>30,none,Finca,Nada,no,Chamberí,25275.0,826.0
178,Cocker Spaniel,24.971546264552043,72.07741314711434,12.97107023263495,small,10.128631775004157,36.957784649744504,Excellent,>85,"eye, skin problems",Apartamento pequeño,Frecuente,no,Chamartín,28233.0,165.0
179,Cocker Spaniel,23.986978712462918,84.31051194054582,12.333182893577362,small,10.14501344053879,36.51212459472897,Excellent,>95,"eye, skin problems",Finca,Nada,no,Salamanca,25956.0,623.0
180,Cocker Spaniel,24.250544490372693,80.19181216994444,12.706519744367405,small,11.080404173878991,34.47798231466679,Excellent,>85,"eye, skin problems",Apartamento pequeño,Frecuente,no,Salamanca,25956.0,623.0
181,Cocker Spaniel,24.97533806992591,82.70223526220649,12.126976997701005,small,10.804216322750445,36.91141929175465,Excellent,>85,"eye, skin problems",Finca,Nada,no,Salamanca,25956.0,623.0
182,Cocker Spaniel,24.161585385412668,79.47614479999733,12.923526604187066,small,10.401747666936672,40.565093924258015,Excellent,>50,none,Apartamento mediano,Nada,no,Moncloa-Aravaca,24659.0,2606.0
183,Cocker Spaniel,25.24518951540251,77.69357571477504,13.004874904953075,small,10.10130010219805,35.76554549606648,Excellent,>30,"eye, skin problems",Apartamento mediano,Poco frecuente,no,Fuencarral-El Pardo,20671.0,1852.0
184,Cocker Spaniel,23.671709551368664,81.54153002211645,12.542524443613184,small,11.088000664710288,35.819467634979716,Excellent,>85,"eye, skin problems",Jardín Amplio,Frecuente,yes,Chamberí,25275.0,826.0
185,Cocker Spaniel,24.35416378802151,84.05435411770323,12.397949466705787,small,11.120344466434323,33.540396216258046,Excellent,>85,"eye, skin problems",Apartamento pequeño,Nada,no,Arganzuela,20103.0,1764.0
186,Cocker Spaniel,24.635420528506877,76.19529624130455,12.740854794472382,small,11.250684653893323,35.23167139100424,Excellent,>30,"eye, skin problems",Apartamento pequeño,Muy frecuente,yes,Chamberí,25275.0,826.0
187,Cocker Spaniel,24.9022977450467,76.92550815185456,12.480096095322173,small,10.971227629085169,37.24072682275068,Excellent,>70,"eye, skin problems",Finca,Poco frecuente,no,Fuencarral-El Pardo,20671.0,1852.0
188,Cocker Spaniel,23.70927833407117,74.71035607436554,12.477969611211694,small,11.553573938541744,35.131389844706746,Excellent,<30,"eye, skin problems",Jardín Amplio,Nada,no,Centro,19199.0,326.0
189,Cocker Spaniel,23.99951001262154,79.96111670935382,12.191415902808881,small,11.20272408763131,36.88797487135903,Excellent,>85,"eye, skin problems",Apartamento pequeño,Nada,no,Salamanca,25956.0,623.0
190,Cocker Spaniel,24.4693673912974,79.78826746470942,12.522365524742069,small,10.654350352925547,38.34847603512836,Excellent,>85,"eye, skin problems",Jardín Amplio,Nada,no,Chamartín,28233.0,165.0
191,Cocker Spaniel,23.944752028101338,81.53323555759155,12.580900802734392,small,11.307787921194674,37.10268184123564,Excellent,>30,"eye, skin problems",Apartamento pequeño,Nada,no,Moncloa-Aravaca,24659.0,2606.0
192,Cocker Spaniel,24.82314646582008,81.01242214935196,11.999679444481133,small,11.690472927257472,36.91478636563024,Excellent,>50,"eye, skin problems",Apartamento pequeño,Muy frecuente,yes,Fuencarral-El Pardo,20671.0,1852.0
193,Cocker Spaniel,23.573672300344434,82.43663212877922,12.719158111089238,small,10.878599348691058,36.264487841833194,Fair,>85,"eye, skin problems",Apartamento pequeño,Poco frecuente,no,Moncloa-Aravaca,24659.0,2606.0
194,Cocker Spaniel,24.57696990593004,73.57604597044082,12.830966911365321,small,11.299927034306476,36.411330737110035,Brightest,>70,"eye, skin problems",Finca,Poco frecuente,no,Fuencarral-El Pardo,20671.0,1852.0
195,Cocker Spaniel,23.81296244522736,78.00143975132906,12.685284980993504,medium,11.812712201419004,38.52868635586687,Excellent,>85,"eye, skin problems",Jardín Amplio,Frecuente,no,Chamberí,25275.0,826.0
196,Cocker Spaniel,25.07401426252918,77.16980121215938,12.963725362855302,small,10.670958247518374,39.26224467307091,Excellent,>85,"eye, skin problems",Apartamento mediano,Poco frecuente,yes,Fuencarral-El Pardo,20671.0,1852.0
197,Cocker Spaniel,25.7105492084956,80.23897272848266,12.288079961928187,small,11.544032812572551,37.74120765552798,Excellent,>85,none,Apartamento pequeño,Nada,no,Moncloa-Aravaca,24659.0,2606.0
198,Cocker Spaniel,23.88096327166535,82.61079743684755,12.498452507299048,small,11.609041755727482,36.810512746248776,Fair,>95,"eye, skin problems",Apartamento pequeño,Nada,no,Fuencarral-El Pardo,20671.0,1852.0
199,Cocker Spaniel,25.59474536477523,81.79622234612829,11.938760846326508,small,10.462265101490516,39.755382717261924,Brightest,>85,"eye, skin problems",Finca,Nada,no,Arganzuela,20103.0,1764.0
200,Shetland Sheepdog,20.342832123841056,92.67691192040665,12.434257260992695,small,9.6913240947444,36.85115272183918,Excellent,>50,"eye problems, deafness, skin + heart problems, blood clotting disorders",Apartamento pequeño,Nada,no,Ciudad Lineal,16890.0,614.0
201,Shetland Sheepdog,21.196397312361064,96.37721244135751,12.848528901479765,small,9.820829790668938,37.89758216696354,Brightest,>30,"eye problems, deafness, skin + heart problems, blood clotting disorders",Apartamento mediano,Muy frecuente,no,Ciudad Lineal,16890.0,614.0
202,Shetland Sheepdog,21.54616798106748,100.0,12.285124053352376,small,10.223565069117832,36.86431618809474,Brightest,>30,none,Apartamento mediano,Muy frecuente,no,Chamberí,25275.0,826.0
203,Shetland Sheepdog,19.711495479979355,95.64226388100707,12.922410762396217,small,10.46425002527982,34.46670428985936,Brightest,>85,"eye problems, deafness, skin + heart problems, blood clotting disorders",Apartamento pequeño,Nada,no,Arganzuela,20103.0,1764.0
204,Shetland Sheepdog,21.71677829120882,92.86449294695952,12.51073764707977,large,9.43978606928955,38.86839197174227,Brightest,>95,"eye problems, deafness, skin + heart problems, blood clotting disorders",Apartamento pequeño,Frecuente,no,Tetuán,17026.0,1246.0
205,Shetland Sheepdog,21.157863485417487,94.10750065686098,13.166489341211097,small,10.101044156252788,38.20039906347365,Brightest,>85,none,Apartamento pequeño,Nada,no,Arganzuela,20103.0,1764.0
206,Shetland Sheepdog,22.404583004545078,100.0,12.612202956922177,small,10.336690790450874,37.00695534608746,Brightest,>50,"eye problems, deafness, skin + heart problems, blood clotting disorders",Apartamento pequeño,Poco frecuente,no,Arganzuela,20103.0,1764.0
207,Shetland Sheepdog,20.012770245471124,93.746443563977,12.675970952222814,small,9.497752753918661,36.51004629088106,Brightest,>95,"eye problems, deafness, skin + heart problems, blood clotting disorders",Apartamento pequeño,Nada,no,Tetuán,17026.0,1246.0
208,Shetland Sheepdog,20.41327716882576,90.79711470887223,11.820539242858402,small,10.16540395047107,39.10041557098409,Brightest,>95,"eye problems, deafness, skin + heart problems, blood clotting disorders",Apartamento pequeño,Poco frecuente,yes,Centro,19199.0,326.0
209,Shetland Sheepdog,22.15995734828249,96.32690456602677,11.933268028899374,small,10.303934740434679,32.62595572183773,Brightest,>95,"eye problems, deafness, skin + heart problems, blood clotting disorders",Apartamento mediano,Frecuente,no,Tetuán,17026.0,1246.0
210,Shetland Sheepdog,20.630666401017734,94.97715224281706,12.467067565019619,small,10.201422179985125,36.92457385245649,Brightest,>70,"eye problems, deafness, skin + heart problems, blood clotting disorders",Apartamento pequeño,Muy frecuente,no,San Blas-Canillejas,15115.0,609.0
211,Shetland Sheepdog,21.870048641955787,95.5590791125947,12.696541243302583,small,10.238472835108368,36.67987826795009,Brightest,>50,"eye problems, deafness, skin + heart problems, blood clotting disorders",Apartamento mediano,Nada,yes,Chamberí,25275.0,826.0
212,Shetland Sheepdog,20.34597400512215,91.35554736696102,13.352210754009182,small,10.925688493770345,38.687276400896174,Above average,>50,"eye problems, deafness, skin + heart problems, blood clotting disorders",Apartamento mediano,Nada,no,Fuencarral-El Pardo,20671.0,1852.0
213,Shetland Sheepdog,20.427047836518035,90.03052751536461,12.83602614328374,small,10.800435948927454,36.09078111678134,Brightest,>85,none,Apartamento mediano,Muy frecuente,no,Ciudad Lineal,16890.0,614.0
214,Shetland Sheepdog,20.692961025171954,92.54379431938686,12.568576690050879,small,11.381032631060522,38.470252285294414,Brightest,<30,none,Apartamento pequeño,Nada,no,Fuencarral-El Pardo,20671.0,1852.0
215,Shetland Sheepdog,21.216099224133536,93.56615631779754,12.284070645909516,small,9.547917193237355,36.414602375963256,Brightest,>70,none,Apartamento pequeño,Poco frecuente,no,Chamberí,25275.0,826.0
