seccion_codigo;distrito_codigo;distrito_nombre;municipio_codigo;municipio_nombre;superficie_km2
7910109;7910;Latina;79;MADRID;0.06
7910110;7910;Latina;79;MADRID;0.01
7910111;7910;Latina;79;MADRID;0.01
7910112;7910;Latina;79;MADRID;0.01
7910113;7910;Latina;79;MADRID;0.02
7910114;7910;Latina;79;MADRID;0.02
7910115;7910;Latina;79;MADRID;0.02
7910116;7910;Latina;79;MADRID;0.02
7910117;7910;Latina;79;MADRID;0.03
7910118;7910;Latina;79;MADRID;0.02
7910119;7910;Latina;79;MADRID;0.06
7910120;7910;Latina;79;MADRID;0.11
7910121;7910;Latina;79;MADRID;0.11
7910122;7910;Latina;79;MADRID;0.05
7910123;7910;Latina;79;MADRID;0.08
7910124;7910;Latina;79;MADRID;0.04
7910125;7910;Latina;79;MADRID;0.02
7910126;7910;Latina;79;MADRID;0.03
7910127;7910;Latina;79;MADRID;0.02
7910128;7910;Latina;79;MADRID;0.05
7910129;7910;Latina;79;MADRID;0.02
7910130;7910;Latina;79;MADRID;0.05
7910131;7910;Latina;79;MADRID;0.06
7910132;7910;Latina;79;MADRID;0.06
7910133;7910;Latina;79;MADRID;0.08
7910134;7910;Latina;79;MADRID;0.03
7910135;7910;Latina;79;MADRID;0.03
7910136;7910;Latina;79;MADRID;0.03
7910137;7910;Latina;79;MADRID;0.02
7910138;7910;Latina;79;MADRID;0.02
7910139;7910;Latina;79;MADRID;0.02
7910140;7910;Latina;79;MADRID;0.04
7910142;7910;Latina;79;MADRID;0.04
7910143;7910;Latina;79;MADRID;0.06
7910207;7910;Latina;79;MADRID;0.17
7920031;7920;San Blas-Canillejas;79;MADRID;0.09
7920032;7920;San Blas-Canillejas;79;MADRID;0.05
7920033;7920;San Blas-Canillejas;79;MADRID;0.02
7920034;7920;San Blas-Canillejas;79;MADRID;0.03
7920035;7920;San Blas-Canillejas;79;MADRID;0.04
7920036;7920;San Blas-Canillejas;79;MADRID;0.03
7920037;7920;San Blas-Canillejas;79;MADRID;0.02
7920038;7920;San Blas-Canillejas;79;MADRID;0.07
7920039;7920;San Blas-Canillejas;79;MADRID;0.02
7916079;7916;Hortaleza;79;MADRID;0.18
7916080;7916;Hortaleza;79;MADRID;0.10
7916081;7916;Hortaleza;79;MADRID;0.11
7916082;7916;Hortaleza;79;MADRID;0.03
7916083;7916;Hortaleza;79;MADRID;0.13
7916085;7916;Hortaleza;79;MADRID;0.05
7916086;7916;Hortaleza;79;MADRID;0.07
7916087;7916;Hortaleza;79;MADRID;0.03
7916088;7916;Hortaleza;79;MADRID;0.09
7916089;7916;Hortaleza;79;MADRID;0.07
7916090;7916;Hortaleza;79;MADRID;0.34
7907024;7907;Chamberí;79;MADRID;0.02
7907025;7907;Chamberí;79;MADRID;0.02
7907026;7907;Chamberí;79;MADRID;0.08
7907028;7907;Chamberí;79;MADRID;0.02
7907030;7907;Chamberí;79;MADRID;0.02
7907031;7907;Chamberí;79;MADRID;0.01
7907032;7907;Chamberí;79;MADRID;0.03
7907034;7907;Chamberí;79;MADRID;0.02
7907035;7907;Chamberí;79;MADRID;0.01
7907036;7907;Chamberí;79;MADRID;0.03
7907038;7907;Chamberí;79;MADRID;0.01
7907039;7907;Chamberí;79;MADRID;0.02
7907040;7907;Chamberí;79;MADRID;0.03
7907041;7907;Chamberí;79;MADRID;0.03
7907042;7907;Chamberí;79;MADRID;0.03
7907043;7907;Chamberí;79;MADRID;0.04
7907044;7907;Chamberí;79;MADRID;0.02
7907045;7907;Chamberí;79;MADRID;0.02
7907046;7907;Chamberí;79;MADRID;0.01
7907047;7907;Chamberí;79;MADRID;0.02
7907048;7907;Chamberí;79;MADRID;0.05
7907049;7907;Chamberí;79;MADRID;0.03
7909073;7909;Moncloa-Aravaca;79;MADRID;0.58
7909074;7909;Moncloa-Aravaca;79;MADRID;0.10
7909075;7909;Moncloa-Aravaca;79;MADRID;0.77
7909076;7909;Moncloa-Aravaca;79;MADRID;0.03
7909077;7909;Moncloa-Aravaca;79;MADRID;0.05
7909078;7909;Moncloa-Aravaca;79;MADRID;1.35
7909079;7909;Moncloa-Aravaca;79;MADRID;0.82
7909080;7909;Moncloa-Aravaca;79;MADRID;0.24
7909083;7909;Moncloa-Aravaca;79;MADRID;0.27
7909085;7909;Moncloa-Aravaca;79;MADRID;0.17
7909087;7909;Moncloa-Aravaca;79;MADRID;0.54
7909088;7909;Moncloa-Aravaca;79;MADRID;0.26
7909089;7909;Moncloa-Aravaca;79;MADRID;0.29
7909092;7909;Moncloa-Aravaca;79;MADRID;0.39
7920040;7920;San Blas-Canillejas;79;MADRID;0.05
7920041;7920;San Blas-Canillejas;79;MADRID;0.03
7920042;7920;San Blas-Canillejas;79;MADRID;0.02
7920043;7920;San Blas-Canillejas;79;MADRID;0.05
7920044;7920;San Blas-Canillejas;79;MADRID;0.08
7920046;7920;San Blas-Canillejas;79;MADRID;0.03
7920047;7920;San Blas-Canillejas;79;MADRID;0.07
7920048;7920;San Blas-Canillejas;79;MADRID;0.02
7920049;7920;San Blas-Canillejas;79;MADRID;0.06
7920050;7920;San Blas-Canillejas;79;MADRID;0.02
7920051;7920;San Blas-Canillejas;79;MADRID;0.03
7920053;7920;San Blas-Canillejas;79;MADRID;0.07
7920055;7920;San Blas-Canillejas;79;MADRID;0.12
7920056;7920;San Blas-Canillejas;79;MADRID;0.05
7920058;7920;San Blas-Canillejas;79;MADRID;0.03
7920059;7920;San Blas-Canillejas;79;MADRID;0.02
7920109;7920;San Blas-Canillejas;79;MADRID;0.18
7920111;7920;San Blas-Canillejas;79;MADRID;0.06
7920112;7920;San Blas-Canillejas;79;MADRID;0.32
7909011;7909;Moncloa-Aravaca;79;MADRID;0.03
7909012;7909;Moncloa-Aravaca;79;MADRID;0.02
7909013;7909;Moncloa-Aravaca;79;MADRID;0.03
7909014;7909;Moncloa-Aravaca;79;MADRID;0.10
7909015;7909;Moncloa-Aravaca;79;MADRID;0.04
7909016;7909;Moncloa-Aravaca;79;MADRID;0.03
7909017;7909;Moncloa-Aravaca;79;MADRID;0.03
7909018;7909;Moncloa-Aravaca;79;MADRID;0.04
7909019;7909;Moncloa-Aravaca;79;MADRID;0.05
7909020;7909;Moncloa-Aravaca;79;MADRID;0.02
7909021;7909;Moncloa-Aravaca;79;MADRID;0.03
7909022;7909;Moncloa-Aravaca;79;MADRID;0.04
7909023;7909;Moncloa-Aravaca;79;MADRID;0.04
7909024;7909;Moncloa-Aravaca;79;MADRID;0.02
7909025;7909;Moncloa-Aravaca;79;MADRID;0.02
7909026;7909;Moncloa-Aravaca;79;MADRID;0.02
7909028;7909;Moncloa-Aravaca;79;MADRID;0.10
7909029;7909;Moncloa-Aravaca;79;MADRID;0.03
7909030;7909;Moncloa-Aravaca;79;MADRID;0.04
7909031;7909;Moncloa-Aravaca;79;MADRID;0.04
7915159;7915;Ciudad Lineal;79;MADRID;0.25
7902083;7902;Arganzuela;79;MADRID;0.79
7906001;7906;Tetuán;79;MADRID;0.05
7906002;7906;Tetuán;79;MADRID;0.03
7906003;7906;Tetuán;79;MADRID;0.04
7906004;7906;Tetuán;79;MADRID;0.02
7906005;7906;Tetuán;79;MADRID;0.02
7906006;7906;Tetuán;79;MADRID;0.02
7906007;7906;Tetuán;79;MADRID;0.02
7906008;7906;Tetuán;79;MADRID;0.03
7906009;7906;Tetuán;79;MADRID;0.03
7906010;7906;Tetuán;79;MADRID;0.08
7906011;7906;Tetuán;79;MADRID;0.03
7906012;7906;Tetuán;79;MADRID;0.02
7906013;7906;Tetuán;79;MADRID;0.02
7906014;7906;Tetuán;79;MADRID;0.04
7906015;7906;Tetuán;79;MADRID;0.02
7906016;7906;Tetuán;79;MADRID;0.04
7906017;7906;Tetuán;79;MADRID;0.02
7906018;7906;Tetuán;79;MADRID;0.03
7906019;7906;Tetuán;79;MADRID;0.04
7906021;7906;Tetuán;79;MADRID;0.04
7906023;7906;Tetuán;79;MADRID;0.02
7906125;7906;Tetuán;79;MADRID;0.07
7906108;7906;Tetuán;79;MADRID;0.04
7906109;7906;Tetuán;79;MADRID;0.05
7906110;7906;Tetuán;79;MADRID;0.05
7906111;7906;Tetuán;79;MADRID;0.05
7906112;7906;Tetuán;79;MADRID;0.03
7906113;7906;Tetuán;79;MADRID;0.02
7906114;7906;Tetuán;79;MADRID;0.05
7906115;7906;Tetuán;79;MADRID;0.02
7906116;7906;Tetuán;79;MADRID;0.05
7906117;7906;Tetuán;79;MADRID;0.06
7906118;7906;Tetuán;79;MADRID;0.02
7906119;7906;Tetuán;79;MADRID;0.02
7906120;7906;Tetuán;79;MADRID;0.02
7906121;7906;Tetuán;79;MADRID;0.03
7906122;7906;Tetuán;79;MADRID;0.04
7906123;7906;Tetuán;79;MADRID;0.02
7906124;7906;Tetuán;79;MADRID;0.03
7911138;7911;Carabanchel;79;MADRID;0.06
7911139;7911;Carabanchel;79;MADRID;0.07
7911140;7911;Carabanchel;79;MADRID;0.04
7911141;7911;Carabanchel;79;MADRID;0.07
7911142;7911;Carabanchel;79;MADRID;0.02
7911143;7911;Carabanchel;79;MADRID;0.04
7911145;7911;Carabanchel;79;MADRID;0.05
7911146;7911;Carabanchel;79;MADRID;0.04
7911147;7911;Carabanchel;79;MADRID;0.20
7911148;7911;Carabanchel;79;MADRID;0.11
7911149;7911;Carabanchel;79;MADRID;0.03
7911150;7911;Carabanchel;79;MADRID;0.15
7911151;7911;Carabanchel;79;MADRID;0.02
7911152;7911;Carabanchel;79;MADRID;0.08
7911153;7911;Carabanchel;79;MADRID;0.04
7911154;7911;Carabanchel;79;MADRID;0.03
7911155;7911;Carabanchel;79;MADRID;0.17
7911156;7911;Carabanchel;79;MADRID;0.22
7911186;7911;Carabanchel;79;MADRID;0.06
7911187;7911;Carabanchel;79;MADRID;0.14
7911188;7911;Carabanchel;79;MADRID;0.06
7911189;7911;Carabanchel;79;MADRID;0.11
7911190;7911;Carabanchel;79;MADRID;0.08
7911191;7911;Carabanchel;79;MADRID;0.11
7911192;7911;Carabanchel;79;MADRID;0.09
7911193;7911;Carabanchel;79;MADRID;0.66
7911196;7911;Carabanchel;79;MADRID;0.09
7911197;7911;Carabanchel;79;MADRID;0.40
7911198;7911;Carabanchel;79;MADRID;2.36
7917045;7917;Villaverde;79;MADRID;0.65
7917046;7917;Villaverde;79;MADRID;0.03
7917047;7917;Villaverde;79;MADRID;0.04
7917101;7917;Villaverde;79;MADRID;0.06
7917107;7917;Villaverde;79;MADRID;0.11
7917110;7917;Villaverde;79;MADRID;0.05
7917111;7917;Villaverde;79;MADRID;5.27
7917114;7917;Villaverde;79;MADRID;0.08
7917115;7917;Villaverde;79;MADRID;0.08
7910144;7910;Latina;79;MADRID;0.04
7910145;7910;Latina;79;MADRID;0.05
7910146;7910;Latina;79;MADRID;0.05
7910147;7910;Latina;79;MADRID;0.04
7910148;7910;Latina;79;MADRID;0.05
7910149;7910;Latina;79;MADRID;0.03
7910150;7910;Latina;79;MADRID;0.02
7910151;7910;Latina;79;MADRID;0.08
7910152;7910;Latina;79;MADRID;0.16
7910153;7910;Latina;79;MADRID;0.11
7910154;7910;Latina;79;MADRID;0.04
7910156;7910;Latina;79;MADRID;0.06
7910157;7910;Latina;79;MADRID;0.08
7910158;7910;Latina;79;MADRID;8.27
7910159;7910;Latina;79;MADRID;0.10
7916006;7916;Hortaleza;79;MADRID;0.26
7916007;7916;Hortaleza;79;MADRID;0.22
7916008;7916;Hortaleza;79;MADRID;0.05
7916009;7916;Hortaleza;79;MADRID;0.04
7916011;7916;Hortaleza;79;MADRID;0.08
7916012;7916;Hortaleza;79;MADRID;0.04
7916013;7916;Hortaleza;79;MADRID;0.03
7916014;7916;Hortaleza;79;MADRID;0.03
7916015;7916;Hortaleza;79;MADRID;0.04
7916016;7916;Hortaleza;79;MADRID;0.09
7916017;7916;Hortaleza;79;MADRID;0.04
7916018;7916;Hortaleza;79;MADRID;0.03
7916019;7916;Hortaleza;79;MADRID;0.02
7916020;7916;Hortaleza;79;MADRID;0.04
7916021;7916;Hortaleza;79;MADRID;0.12
7916022;7916;Hortaleza;79;MADRID;0.05
7916024;7916;Hortaleza;79;MADRID;0.07
7916025;7916;Hortaleza;79;MADRID;0.24
7916026;7916;Hortaleza;79;MADRID;0.02
7916027;7916;Hortaleza;79;MADRID;0.02
7916028;7916;Hortaleza;79;MADRID;0.02
7916029;7916;Hortaleza;79;MADRID;0.03
7916030;7916;Hortaleza;79;MADRID;0.07
7916031;7916;Hortaleza;79;MADRID;0.03
7916032;7916;Hortaleza;79;MADRID;0.06
7916033;7916;Hortaleza;79;MADRID;0.30
7916034;7916;Hortaleza;79;MADRID;0.09
7916035;7916;Hortaleza;79;MADRID;0.29
7916098;7916;Hortaleza;79;MADRID;0.05
7916100;7916;Hortaleza;79;MADRID;0.05
7916101;7916;Hortaleza;79;MADRID;0.04
7920072;7920;San Blas-Canillejas;79;MADRID;0.42
7920073;7920;San Blas-Canillejas;79;MADRID;0.02
7920074;7920;San Blas-Canillejas;79;MADRID;0.02
7920075;7920;San Blas-Canillejas;79;MADRID;0.03
7920076;7920;San Blas-Canillejas;79;MADRID;0.05
7920077;7920;San Blas-Canillejas;79;MADRID;0.07
7920078;7920;San Blas-Canillejas;79;MADRID;0.04
7920079;7920;San Blas-Canillejas;79;MADRID;0.03
7920080;7920;San Blas-Canillejas;79;MADRID;0.07
7920082;7920;San Blas-Canillejas;79;MADRID;0.05
7920083;7920;San Blas-Canillejas;79;MADRID;0.05
7920085;7920;San Blas-Canillejas;79;MADRID;0.20
7920086;7920;San Blas-Canillejas;79;MADRID;0.03
7920087;7920;San Blas-Canillejas;79;MADRID;0.02
7920088;7920;San Blas-Canillejas;79;MADRID;0.06
7920090;7920;San Blas-Canillejas;79;MADRID;0.03
7920091;7920;San Blas-Canillejas;79;MADRID;0.03
7920092;7920;San Blas-Canillejas;79;MADRID;0.04
7920093;7920;San Blas-Canillejas;79;MADRID;0.20
7920101;7920;San Blas-Canillejas;79;MADRID;0.17
7909001;7909;Moncloa-Aravaca;79;MADRID;0.09
7909002;7909;Moncloa-Aravaca;79;MADRID;15.59
7909004;7909;Moncloa-Aravaca;79;MADRID;0.07
7909005;7909;Moncloa-Aravaca;79;MADRID;0.04
7909006;7909;Moncloa-Aravaca;79;MADRID;0.04
7909007;7909;Moncloa-Aravaca;79;MADRID;0.13
7909008;7909;Moncloa-Aravaca;79;MADRID;0.08
7909009;7909;Moncloa-Aravaca;79;MADRID;0.05
7909010;7909;Moncloa-Aravaca;79;MADRID;1.23
7909081;7909;Moncloa-Aravaca;79;MADRID;0.05
7909084;7909;Moncloa-Aravaca;79;MADRID;0.05
7921017;7921;Barajas;79;MADRID;0.09
7921018;7921;Barajas;79;MADRID;0.11
7921019;7921;Barajas;79;MADRID;0.27
7921020;7921;Barajas;79;MADRID;0.12
7921021;7921;Barajas;79;MADRID;0.05
7918002;7918;Villa de Vallecas;79;MADRID;0.04
7918003;7918;Villa de Vallecas;79;MADRID;0.01
7918004;7918;Villa de Vallecas;79;MADRID;0.03
7918005;7918;Villa de Vallecas;79;MADRID;0.02
7918006;7918;Villa de Vallecas;79;MADRID;0.04
7918007;7918;Villa de Vallecas;79;MADRID;0.05
7918008;7918;Villa de Vallecas;79;MADRID;0.04
7918009;7918;Villa de Vallecas;79;MADRID;0.04
7918010;7918;Villa de Vallecas;79;MADRID;0.04
7918011;7918;Villa de Vallecas;79;MADRID;0.03
7918012;7918;Villa de Vallecas;79;MADRID;0.06
7918013;7918;Villa de Vallecas;79;MADRID;0.03
7918014;7918;Villa de Vallecas;79;MADRID;0.05
7918015;7918;Villa de Vallecas;79;MADRID;0.05
7918016;7918;Villa de Vallecas;79;MADRID;0.03
7918017;7918;Villa de Vallecas;79;MADRID;0.03
7918018;7918;Villa de Vallecas;79;MADRID;0.05
7918019;7918;Villa de Vallecas;79;MADRID;0.03
7918020;7918;Villa de Vallecas;79;MADRID;0.04
7918021;7918;Villa de Vallecas;79;MADRID;0.09
7918022;7918;Villa de Vallecas;79;MADRID;0.03
7918023;7918;Villa de Vallecas;79;MADRID;0.02
7918024;7918;Villa de Vallecas;79;MADRID;0.03
7918025;7918;Villa de Vallecas;79;MADRID;0.06
7918042;7918;Villa de Vallecas;79;MADRID;0.18
7918043;7918;Villa de Vallecas;79;MADRID;0.03
7918045;7918;Villa de Vallecas;79;MADRID;26.68
7918046;7918;Villa de Vallecas;79;MADRID;15.17
7919001;7919;Vicalvaro;79;MADRID;18.46
7919002;7919;Vicalvaro;79;MADRID;0.22
7919003;7919;Vicalvaro;79;MADRID;0.03
7919004;7919;Vicalvaro;79;MADRID;0.03
7919005;7919;Vicalvaro;79;MADRID;0.05
7919006;7919;Vicalvaro;79;MADRID;0.06
7919007;7919;Vicalvaro;79;MADRID;0.04
7919008;7919;Vicalvaro;79;MADRID;0.07
7919009;7919;Vicalvaro;79;MADRID;0.04
7919011;7919;Vicalvaro;79;MADRID;0.02
7919012;7919;Vicalvaro;79;MADRID;0.04
7919014;7919;Vicalvaro;79;MADRID;0.12
7919015;7919;Vicalvaro;79;MADRID;0.03
7919016;7919;Vicalvaro;79;MADRID;0.02
7919018;7919;Vicalvaro;79;MADRID;0.03
7919019;7919;Vicalvaro;79;MADRID;0.03
7919020;7919;Vicalvaro;79;MADRID;0.02
7919021;7919;Vicalvaro;79;MADRID;0.03
7919022;7919;Vicalvaro;79;MADRID;0.03
7919023;7919;Vicalvaro;79;MADRID;0.04
7919024;7919;Vicalvaro;79;MADRID;0.02
7919025;7919;Vicalvaro;79;MADRID;0.13
7919026;7919;Vicalvaro;79;MADRID;0.05
7919027;7919;Vicalvaro;79;MADRID;0.02
7919028;7919;Vicalvaro;79;MADRID;0.04
7919029;7919;Vicalvaro;79;MADRID;0.92
7919032;7919;Vicalvaro;79;MADRID;0.90
7904114;7904;Salamanca;79;MADRID;0.09
7904115;7904;Salamanca;79;MADRID;0.10
7904116;7904;Salamanca;79;MADRID;0.02
7904117;7904;Salamanca;79;MADRID;0.09
7904118;7904;Salamanca;79;MADRID;0.09
7904119;7904;Salamanca;79;MADRID;0.07
7904120;7904;Salamanca;79;MADRID;0.03
7904121;7904;Salamanca;79;MADRID;0.03
7904123;7904;Salamanca;79;MADRID;0.03
7904124;7904;Salamanca;79;MADRID;0.03
7904126;7904;Salamanca;79;MADRID;0.05
7904127;7904;Salamanca;79;MADRID;0.04
7904128;7904;Salamanca;79;MADRID;0.02
7904129;7904;Salamanca;79;MADRID;0.01
7904130;7904;Salamanca;79;MADRID;0.07
7905085;7905;Chamartín;79;MADRID;0.32
7905086;7905;Chamartín;79;MADRID;0.04
7905087;7905;Chamartín;79;MADRID;0.07
7905088;7905;Chamartín;79;MADRID;0.04
7905089;7905;Chamartín;79;MADRID;0.02
7905090;7905;Chamartín;79;MADRID;0.05
7905091;7905;Chamartín;79;MADRID;0.09
7905092;7905;Chamartín;79;MADRID;0.08
7905094;7905;Chamartín;79;MADRID;0.99
7905100;7905;Chamartín;79;MADRID;0.25
7905101;7905;Chamartín;79;MADRID;0.08
7905103;7905;Chamartín;79;MADRID;0.06
7905104;7905;Chamartín;79;MADRID;0.03
7906056;7906;Tetuán;79;MADRID;0.05
7906057;7906;Tetuán;79;MADRID;0.03
7906058;7906;Tetuán;79;MADRID;0.03
7906059;7906;Tetuán;79;MADRID;0.04
7906060;7906;Tetuán;79;MADRID;0.03
7906061;7906;Tetuán;79;MADRID;0.01
7906062;7906;Tetuán;79;MADRID;0.06
7906063;7906;Tetuán;79;MADRID;0.05
7906064;7906;Tetuán;79;MADRID;0.06
7906065;7906;Tetuán;79;MADRID;0.06
7906066;7906;Tetuán;79;MADRID;0.03
7906067;7906;Tetuán;79;MADRID;0.03
7906068;7906;Tetuán;79;MADRID;0.04
7906069;7906;Tetuán;79;MADRID;0.04
7906070;7906;Tetuán;79;MADRID;0.06
7906071;7906;Tetuán;79;MADRID;0.07
7905038;7905;Chamartín;79;MADRID;0.23
7905039;7905;Chamartín;79;MADRID;0.11
7905040;7905;Chamartín;79;MADRID;0.01
7905041;7905;Chamartín;79;MADRID;0.02
7905042;7905;Chamartín;79;MADRID;0.04
7905043;7905;Chamartín;79;MADRID;0.08
7905044;7905;Chamartín;79;MADRID;0.05
7905045;7905;Chamartín;79;MADRID;0.03
7905046;7905;Chamartín;79;MADRID;0.03
7905047;7905;Chamartín;79;MADRID;0.03
7905048;7905;Chamartín;79;MADRID;0.02
7905049;7905;Chamartín;79;MADRID;0.09
7905096;7905;Chamartín;79;MADRID;0.03
7909033;7909;Moncloa-Aravaca;79;MADRID;7.72
7909034;7909;Moncloa-Aravaca;79;MADRID;0.06
7909035;7909;Moncloa-Aravaca;79;MADRID;0.02
7909036;7909;Moncloa-Aravaca;79;MADRID;0.03
7909037;7909;Moncloa-Aravaca;79;MADRID;0.25
7909038;7909;Moncloa-Aravaca;79;MADRID;0.07
7909039;7909;Moncloa-Aravaca;79;MADRID;0.04
7909040;7909;Moncloa-Aravaca;79;MADRID;0.06
7909041;7909;Moncloa-Aravaca;79;MADRID;0.39
7909043;7909;Moncloa-Aravaca;79;MADRID;5.34
7909044;7909;Moncloa-Aravaca;79;MADRID;0.12
7909045;7909;Moncloa-Aravaca;79;MADRID;0.04
7915154;7915;Ciudad Lineal;79;MADRID;0.05
7915155;7915;Ciudad Lineal;79;MADRID;0.12
7915156;7915;Ciudad Lineal;79;MADRID;0.04
7915157;7915;Ciudad Lineal;79;MADRID;0.18
7915158;7915;Ciudad Lineal;79;MADRID;0.17
7911001;7911;Carabanchel;79;MADRID;0.09
7911002;7911;Carabanchel;79;MADRID;0.02
7911003;7911;Carabanchel;79;MADRID;0.03
7911004;7911;Carabanchel;79;MADRID;0.05
7911005;7911;Carabanchel;79;MADRID;0.03
7911006;7911;Carabanchel;79;MADRID;0.03
7911007;7911;Carabanchel;79;MADRID;0.05
7911010;7911;Carabanchel;79;MADRID;0.02
7911011;7911;Carabanchel;79;MADRID;0.01
7911012;7911;Carabanchel;79;MADRID;0.04
7911013;7911;Carabanchel;79;MADRID;0.09
7911015;7911;Carabanchel;79;MADRID;0.04
7911016;7911;Carabanchel;79;MADRID;0.04
7911017;7911;Carabanchel;79;MADRID;0.03
7911018;7911;Carabanchel;79;MADRID;0.02
7911019;7911;Carabanchel;79;MADRID;0.03
7911021;7911;Carabanchel;79;MADRID;0.05
7915114;7915;Ciudad Lineal;79;MADRID;0.03
7915115;7915;Ciudad Lineal;79;MADRID;0.07
7915116;7915;Ciudad Lineal;79;MADRID;0.02
7915117;7915;Ciudad Lineal;79;MADRID;0.02
7915118;7915;Ciudad Lineal;79;MADRID;0.02
7915119;7915;Ciudad Lineal;79;MADRID;0.02
7915120;7915;Ciudad Lineal;79;MADRID;0.01
7915121;7915;Ciudad Lineal;79;MADRID;0.01
7915122;7915;Ciudad Lineal;79;MADRID;0.07
7915123;7915;Ciudad Lineal;79;MADRID;0.03
7915124;7915;Ciudad Lineal;79;MADRID;0.09
7915125;7915;Ciudad Lineal;79;MADRID;0.07
7915126;7915;Ciudad Lineal;79;MADRID;0.02
7915127;7915;Ciudad Lineal;79;MADRID;0.10
7915128;7915;Ciudad Lineal;79;MADRID;0.20
7915129;7915;Ciudad Lineal;79;MADRID;0.07
7915130;7915;Ciudad Lineal;79;MADRID;0.02
7915131;7915;Ciudad Lineal;79;MADRID;0.03
7921025;7921;Barajas;79;MADRID;0.28
7921027;7921;Barajas;79;MADRID;0.11
7921029;7921;Barajas;79;MADRID;4.01
7921032;7921;Barajas;79;MADRID;0.27
7901061;7901;Centro;79;MADRID;0.02
7901062;7901;Centro;79;MADRID;0.04
7901063;7901;Centro;79;MADRID;0.03
7901064;7901;Centro;79;MADRID;0.04
7901065;7901;Centro;79;MADRID;0.02
7901066;7901;Centro;79;MADRID;0.03
7901067;7901;Centro;79;MADRID;0.04
7901068;7901;Centro;79;MADRID;0.03
7901069;7901;Centro;79;MADRID;0.04
7901071;7901;Centro;79;MADRID;0.06
7901072;7901;Centro;79;MADRID;0.24
7915160;7915;Ciudad Lineal;79;MADRID;0.25
7915161;7915;Ciudad Lineal;79;MADRID;0.37
7915162;7915;Ciudad Lineal;79;MADRID;0.12
7915163;7915;Ciudad Lineal;79;MADRID;0.06
7915164;7915;Ciudad Lineal;79;MADRID;0.06
7915165;7915;Ciudad Lineal;79;MADRID;0.04
7915166;7915;Ciudad Lineal;79;MADRID;0.02
7915167;7915;Ciudad Lineal;79;MADRID;0.06
7915168;7915;Ciudad Lineal;79;MADRID;0.06
7915170;7915;Ciudad Lineal;79;MADRID;0.11
7915171;7915;Ciudad Lineal;79;MADRID;0.04
7915172;7915;Ciudad Lineal;79;MADRID;0.03
7915173;7915;Ciudad Lineal;79;MADRID;0.12
7915176;7915;Ciudad Lineal;79;MADRID;0.07
7915182;7915;Ciudad Lineal;79;MADRID;0.03
7906024;7906;Tetuán;79;MADRID;0.02
7906025;7906;Tetuán;79;MADRID;0.02
7906026;7906;Tetuán;79;MADRID;0.02
7906027;7906;Tetuán;79;MADRID;0.03
7906028;7906;Tetuán;79;MADRID;0.06
7906029;7906;Tetuán;79;MADRID;0.24
7906031;7906;Tetuán;79;MADRID;0.03
7906032;7906;Tetuán;79;MADRID;0.02
7906033;7906;Tetuán;79;MADRID;0.04
7906034;7906;Tetuán;79;MADRID;0.02
7906035;7906;Tetuán;79;MADRID;0.02
7906036;7906;Tetuán;79;MADRID;0.04
7906037;7906;Tetuán;79;MADRID;0.02
7906038;7906;Tetuán;79;MADRID;0.02
7906039;7906;Tetuán;79;MADRID;0.02
7906040;7906;Tetuán;79;MADRID;0.02
7906041;7906;Tetuán;79;MADRID;0.04
7906042;7906;Tetuán;79;MADRID;0.04
7906043;7906;Tetuán;79;MADRID;0.04
7906044;7906;Tetuán;79;MADRID;0.03
7906045;7906;Tetuán;79;MADRID;0.04
7906046;7906;Tetuán;79;MADRID;0.14
7906048;7906;Tetuán;79;MADRID;0.03
7906049;7906;Tetuán;79;MADRID;0.02
7906050;7906;Tetuán;79;MADRID;0.01
7906051;7906;Tetuán;79;MADRID;0.04
7906052;7906;Tetuán;79;MADRID;0.02
7906053;7906;Tetuán;79;MADRID;0.05
7906054;7906;Tetuán;79;MADRID;0.05
7910216;7910;Latina;79;MADRID;0.08
7910220;7910;Latina;79;MADRID;0.17
7910221;7910;Latina;79;MADRID;5.17
7919052;7919;Vicalvaro;79;MADRID;10.62
7908129;7908;Fuencarral-El Pardo;79;MADRID;15.65
7908130;7908;Fuencarral-El Pardo;79;MADRID;9.05
7908164;7908;Fuencarral-El Pardo;79;MADRID;0.34
7908165;7908;Fuencarral-El Pardo;79;MADRID;0.17
7908169;7908;Fuencarral-El Pardo;79;MADRID;0.42
7908173;7908;Fuencarral-El Pardo;79;MADRID;0.09
7908176;7908;Fuencarral-El Pardo;79;MADRID;0.47
7908178;7908;Fuencarral-El Pardo;79;MADRID;0.13
7908184;7908;Fuencarral-El Pardo;79;MADRID;0.06
7908001;7908;Fuencarral-El Pardo;79;MADRID;0.18
7908002;7908;Fuencarral-El Pardo;79;MADRID;94.63
7908003;7908;Fuencarral-El Pardo;79;MADRID;0.09
7908004;7908;Fuencarral-El Pardo;79;MADRID;92.87
7908030;7908;Fuencarral-El Pardo;79;MADRID;0.03
7908031;7908;Fuencarral-El Pardo;79;MADRID;0.05
7908032;7908;Fuencarral-El Pardo;79;MADRID;0.04
7908033;7908;Fuencarral-El Pardo;79;MADRID;0.02
7908034;7908;Fuencarral-El Pardo;79;MADRID;0.12
7908045;7908;Fuencarral-El Pardo;79;MADRID;0.21
7908046;7908;Fuencarral-El Pardo;79;MADRID;0.02
7908047;7908;Fuencarral-El Pardo;79;MADRID;0.03
